日付, 日225,米30, 米S500, 米NQ100, 金スポット, 白金スポット, 原油, コーン,^DJI, ^GSPC, ^IXIC,国債10,国債５,USD_E,EURJ,JPY,AUD,米30
2016/9/15,16658,17965,2116.1,4667.4,1328,1060,45.7,340.4,18212.48,2147.26,5249.69,1.7,1.19,1.1241,114.825,102.146,76.721,17965
2016/9/16,16658,17965,2116.1,4667.4,1328,1060,45.7,340.4,18123.8,2139.16,5244.57,1.7,1.21,1.1156,114.177,102.346,76.671,17965
2016/9/19,16241,18047,2132,4793,1313.2,1019.8,43.76,337.2,18120.17,2139.12,5235.03,1.7,1.21,1.1177,113.806,101.817,76.707,18047
2016/9/20,16241,18047,2132,4793,1313.2,1019.8,43.76,337.2,18129.96,2139.76,5241.35,1.69,1.2,1.1156,113.497,101.736,76.853,18047
2016/9/21,16241,18047,2132,4793,1313.2,1019.8,43.76,337.2,18293.7,2163.12,5295.18,1.67,1.2,1.1184,112.457,100.539,76.629,18047
2016/9/22,16756,18291,2167.2,4884.6,1337.3,1054.4,46.12,336.4,18392.46,2177.18,5339.52,1.63,1.17,1.1206,112.944,100.791,76.996,18291
2016/9/23,16756,18291,2167.2,4884.6,1337.3,1054.4,46.12,336.4,18261.45,2164.69,5305.75,1.62,1.15,1.1232,113.501,101.054,76.993,18291
2016/9/26,16572,18191,2158.4,4856.8,1337.3,1052.3,44.53,336,18094.83,2146.1,5257.49,1.59,1.13,1.1254,112.856,100.279,76.571,18191
2016/9/27,16572,18191,2158.4,4856.8,1337.3,1052.3,44.53,336,18228.3,2159.93,5305.71,1.56,1.11,1.1219,112.594,100.362,76.933,18191
2016/9/28,16572,18191,2158.4,4856.8,1337.3,1052.3,44.53,336,18339.24,2171.37,5318.55,1.57,1.13,1.1216,112.922,100.677,77.393,18191
2016/9/29,16572,18191,2158.4,4856.8,1337.3,1052.3,44.53,336,18143.45,2151.13,5269.15,1.56,1.12,1.1219,113.41,101.086,77.183,18191
2016/9/30,16572,18191,2158.4,4856.8,1337.3,1052.3,44.53,336,18308.15,2151.13,5312,1.61,1.16,1.1238,113.922,101.366,77.605,18191
2016/10/3,16540,18206,2158.8,4865.8,1315.8,1024.8,48.03,337,18253.85,2161.2,5300.87,1.62,1.18,1.1214,113.931,101.594,77.974,18206
2016/10/4,16540,18206,2158.8,4865.8,1315.8,1024.8,48.03,337,18168.45,2150.49,5289.66,1.68,1.23,1.1206,115.229,102.828,78.397,18206
2016/10/5,16540,18206,2158.8,4865.8,1315.8,1024.8,48.03,337,18281.03,2159.73,5316.02,1.72,1.26,1.1206,116.075,103.564,78.868,18206
2016/10/6,16540,18206,2158.8,4865.8,1315.8,1024.8,48.03,337,18268.5,2160.77,5306.85,1.74,1.28,1.1151,116.019,104.043,78.921,18206
2016/10/7,16540,18206,2158.8,4865.8,1315.8,1024.8,48.03,337,18240.49,2153.74,5292.4,1.74,1.27,1.1198,115.258,102.923,78.08,18206
2016/10/10,16954,18246,2157,4889.5,1259.4,962.5,51.19,343,18329.04,2163.66,5328.67,1.72,1.26,1.1137,115.415,103.631,78.815,18246
2016/10/11,16954,18246,2157,4889.5,1259.4,962.5,51.19,343,18128.66,2136.73,5246.79,1.76,1.29,1.1059,114.37,103.421,77.966,18246
2016/10/12,16954,18246,2157,4889.5,1259.4,962.5,51.19,343,18144.2,2139.17,5239.02,1.78,1.3,1.1016,114.816,104.227,78.847,18246
2016/10/13,16954,18246,2157,4889.5,1259.4,962.5,51.19,343,18098.94,2132.55,5213.33,1.74,1.25,1.105,114.521,103.636,78.428,18246
2016/10/14,16954,18246,2157,4889.5,1259.4,962.5,51.19,343,18138.38,2132.98,5214.16,1.79,1.28,1.0971,114.352,104.23,79.263,18246
2016/10/17,16874,18057,2126.7,4804.2,1250.9,932.8,50.3,353.5,18086.4,2126.5,5199.82,1.77,1.26,1.1002,114.301,103.895,79.208,18057
2016/10/18,16874,18057,2126.7,4804.2,1250.9,932.8,50.3,353.5,18161.94,2139.6,5243.84,1.75,1.23,1.098,114.019,103.846,79.576,18057
2016/10/19,16874,18057,2126.7,4804.2,1250.9,932.8,50.3,353.5,18202.62,2144.29,5246.41,1.75,1.23,1.0972,113.482,103.43,79.829,18057
2016/10/20,16874,18057,2126.7,4804.2,1250.9,932.8,50.3,353.5,18162.35,2141.34,5241.83,1.75,1.24,1.0926,113.587,103.958,79.305,18057
2016/10/21,16874,18057,2126.7,4804.2,1250.9,932.8,50.3,353.5,18145.71,2141.16,5257.4,1.74,1.25,1.0881,112.98,103.83,78.951,18057
2016/10/24,17236,18065,2134.5,4842.9,1266.1,931.4,50.95,352,18223.03,2151.33,5309.83,1.76,1.27,1.0875,113.328,104.207,79.204,18065
2016/10/25,17236,18065,2134.5,4842.9,1266.1,931.4,50.95,352,18169.27,2143.16,5283.4,1.76,1.28,1.0885,113.445,104.23,79.664,18065
2016/10/26,17365,18127,2134,4853.9,1266.4,962.1,49.14,353.6,18199.33,2139.43,5250.27,1.79,1.3,1.0906,113.995,104.509,79.888,18127
2016/10/27,17365,18127,2134,4853.9,1266.4,962.1,49.14,353.6,18169.68,2133.04,5215.97,1.84,1.34,1.09,114.712,105.237,79.839,18127
2016/10/28,17365,18127,2134,4853.9,1266.4,962.1,49.14,353.6,18161.19,2126.41,5190.1,1.85,1.32,1.0985,115.048,104.734,79.588,18127
2016/10/31,17386,18094,2123.6,4805.2,1276.1,978,48.65,355.3,18142.42,2126.15,5189.13,1.83,1.31,1.0978,115.119,104.861,79.8,18094
2016/11/1,17386,18094,2123.6,4805.2,1276.1,978,48.65,355.3,18037.1,2111.72,5153.58,1.82,1.29,1.1054,115.077,104.104,79.647,18094
2016/11/2,17386,18094,2123.6,4805.2,1276.1,978,48.65,355.3,17959.64,2097.94,5105.57,1.8,1.26,1.1094,114.753,103.428,79.159,18094
2016/11/3,17386,18094,2123.6,4805.2,1276.1,978,48.65,355.3,17930.67,2088.66,5058.41,1.81,1.26,1.1111,114.334,102.905,79.067,18094
2016/11/4,17386,18094,2123.6,4805.2,1276.1,978,48.65,355.3,17888.28,2085.18,5046.37,1.78,1.24,1.1135,114.735,103.039,79.105,18094
2016/11/7,16882,17803,2079.7,4657.3,1304.8,996.2,44.1,348.4,18201.85,2124.96,5152.41,1.83,1.29,1.104,115.406,104.536,80.659,17803
2016/11/8,16882,17803,2079.7,4657.3,1304.8,996.2,44.1,348.4,18363.69,2142.17,5199.27,1.86,1.34,1.1032,115.884,105.042,81.468,17803
2016/11/9,16882,17803,2079.7,4657.3,1304.8,996.2,44.1,348.4,18613.93,2165.94,5247.26,2.07,1.47,1.0935,115.68,105.784,81.005,17803
2016/11/10,16882,17803,2079.7,4657.3,1304.8,996.2,44.1,348.4,18847.7,2173.04,5228.45,2.12,1.53,1.089,116.414,106.901,81.394,17803
2016/11/11,16882,17803,2079.7,4657.3,1304.8,996.2,44.1,348.4,18801.57,2159.23,5220.64,2.12,1.53,1.0849,115.83,106.763,80.49,17803
2016/11/14,17404,18785,2161.5,4748.5,1227,942.3,43.1,340.1,18871.02,2165.65,5224.53,2.22,1.64,1.0727,116.382,108.491,81.831,18785
2016/11/15,17404,18785,2161.5,4748.5,1227,942.3,43.1,340.1,18896.12,2178.28,5279.74,2.23,1.67,1.0723,117.126,109.229,82.512,18785
2016/11/16,17404,18785,2161.5,4748.5,1227,942.3,43.1,340.1,18882.15,2177.3,5295.63,2.22,1.67,1.0685,116.587,109.111,81.624,18785
2016/11/17,17404,18785,2161.5,4748.5,1227,942.3,43.1,340.1,18887.18,2185.53,5326.81,2.28,1.72,1.0624,116.798,109.942,81.481,18785
2016/11/18,17404,18785,2161.5,4748.5,1227,942.3,43.1,340.1,18880.63,2182.8,5322.69,2.34,1.78,1.0596,117.221,110.63,81.241,18785
2016/11/21,18010,18850,2180.4,4807.8,1208.3,919.4,46.3,345.4,18940.6,2196.3,5363.81,2.34,1.79,1.0613,117.925,111.12,81.785,18850
2016/11/22,18010,18850,2180.4,4807.8,1208.3,919.4,46.3,345.4,19010.41,2200.79,5379.52,2.32,1.78,1.0622,118.05,111.132,82.222,18850
2016/11/23,18010,18850,2180.4,4807.8,1208.3,919.4,46.3,345.4,19066.88,2202.38,5370.96,2.36,1.84,1.0554,118.735,112.507,83.132,18850
2016/11/24,18010,18850,2180.4,4807.8,1208.3,919.4,46.3,345.4,19083.18,2204.72,5380.68,2.36,1.84,1.0555,119.69,113.403,84.002,18850
2016/11/25,18010,18850,2180.4,4807.8,1208.3,919.4,46.3,345.4,19152.14,2213.35,5398.92,2.37,1.85,1.0594,119.756,113.067,84.068,18850
2016/11/28,18385,19147,2211,4869.5,1183.8,905.5,45.96,358,19114.06,2205.48,5378.22,2.32,1.8,1.0595,118.955,112.281,83.94,19147
2016/11/29,18385,19147,2211,4869.5,1183.8,905.5,45.96,358,19121.29,2206.1,5387.63,2.3,1.79,1.0642,119.588,112.369,84.125,19147
2016/11/30,18601,19139,2199.8,4816.6,1173.6,908.7,49.07,347.7,19148.57,2201.19,5329.11,2.36,1.82,1.0598,121.109,114.281,84.45,19139
2016/12/1,18429,19177,2188.9,4733,1171.8,913.3,50.9,342.3,19186.85,2190.22,5249.13,2.44,1.9,1.0646,121.483,114.106,84.607,19177
2016/12/2,18429,19177,2188.9,4733,1171.8,913.3,50.9,342.3,19161.69,2190.25,5251.19,2.39,1.83,1.0659,121.134,113.651,84.599,19177
2016/12/5,18356,19159,2191.9,4737.8,1176.8,926.7,51.67,347,19215.01,2203.94,5304.28,2.38,1.84,1.0764,122.427,113.736,85.015,19159
2016/12/6,18464,19219,2209.2,4781.8,1168.7,934.2,50.75,360.4,19232.35,2210.48,5328.33,2.39,1.84,1.0718,122.178,114,85.044,19219
2016/12/7,18637,19509,2234.7,4844,1174.6,941,49.89,357.9,19512.73,2235.77,5387.55,2.35,1.8,1.0761,122.423,113.775,85.11,19509
2016/12/8,18637,19509,2234.7,4844,1174.6,941,49.89,357.9,19626.87,2245.66,5409.38,2.38,1.82,1.062,121.089,114.01,85.057,19509
2016/12/9,18637,19509,2234.7,4844,1174.6,941,49.89,357.9,19728.11,2257.39,5438.56,2.46,1.88,1.0551,121.606,115.261,85.888,19509
2016/12/12,19082,19725,2250.3,4866.8,1162.1,931.2,52.44,360.5,19785.02,2255.45,5407.35,2.48,1.89,1.0628,122.341,115.108,86.2,19725
2016/12/13,19281,19862,2267.7,4948.2,1157.5,933.1,52.81,361,19916.31,2272.51,5472.06,2.48,1.91,1.0621,122.398,115.239,86.402,19862
2016/12/14,19287,19718,2246.9,4919.2,1146.5,927,50.82,361.7,19777.02,2252.34,5433.39,2.51,1.98,1.0538,122.955,116.677,86.538,19718
2016/12/15,19411,19802,2256.8,4930.8,1129.7,895,50.92,356.4,19856.06,2261.62,5454.16,2.58,2.07,1.0414,122.922,118.035,86.844,19802
2016/12/16,19267,19774,2250.5,4908.9,1134.1,923.7,53.01,356.4,19831.31,2255.33,5434.21,2.6,2.06,1.0433,123.074,117.98,86.008,19774
2016/12/19,19361,19825,2257.5,4937.6,1138.9,915.1,53.13,353.1,19878.22,2261.44,5456.9,2.55,2.04,1.0404,121.913,117.185,85.02,19825
2016/12/20,19549,19891,2264,4949.1,1131.3,917.9,53.2,349.9,19947.44,2267.63,5475.54,2.57,2.05,1.0389,122.383,117.801,85.449,19891
2016/12/21,19409,19899,2263.2,4953.7,1131.8,915.6,52.51,347.2,19958.13,2267.68,5478.08,2.55,2.03,1.0432,122.584,117.492,85.153,19899
2016/12/22,19409,19899,2263.2,4953.7,1131.8,915.6,52.51,347.2,19900.49,2258.38,5438.96,2.56,2.04,1.0432,122.584,117.492,85.153,19899
2016/12/23,19409,19899,2263.2,4953.7,1131.8,915.6,52.51,347.2,19920.1,2261.7,5453.3,2.54,2.03,1.0453,122.602,117.316,84.104,19899
2016/12/26,19303,19873,2259.7,4941.5,1132.8,890,53.25,346.9,19933.81,2263.79,5462.69,2.54,2.03,1.0458,122.461,117.072,84.208,19873
2016/12/27,19398,19897,2265.7,4972.6,1139.3,902.1,53.79,354.7,19956.68,2270.53,5493.24,2.57,2.06,1.0458,122.814,117.439,84.372,19897
2016/12/28,19326,19789,2246.3,4929.4,1142.1,897.9,53.95,348,19848.57,2252.12,5443.31,2.52,2.01,1.0411,121.986,117.171,84.178,19789
2016/12/29,18997,19761,2243.3,4910.9,1155,898.2,53.7,349.8,19821.8,2248.53,5423.77,2.48,1.97,1.048,122.277,116.665,84.079,19761
2016/12/30,19041,19707,2234.5,4865.2,1151.4,900.2,53.87,351.5,19762.6,2238.83,5383.12,2.45,1.93,1.0525,123.05,116.888,84.224,19707
2017/1/2,19041,19707,2234.5,4865.2,1151.4,900.2,53.87,351.5,19762.6,2238.83,5383.12,2.45,1.93,1.0458,122.99,117.596,84.473,19707
2017/1/3,19281,19750,2245.4,4889.9,1157.4,936.6,52.25,355.9,19824.4,2251.2,5411.34,2.45,1.95,1.0408,122.513,117.719,84.997,19750
2017/1/4,19655,19868,2265.5,4940.2,1162.7,940.4,53.11,359.7,19945.09,2271.46,5480.38,2.46,1.96,1.0465,123.036,117.566,85.425,19868
2017/1/5,19442,19803,2260.3,4955.9,1180.7,969.1,53.69,361.1,19879.62,2266.59,5484.03,2.38,1.87,1.0593,122.48,115.621,84.799,19803
2017/1/6,19600,19910,2274.3,5010.4,1171.2,966,53.73,358,19985.15,2279.75,5528.63,2.42,1.92,1.0528,123.226,117.04,85.468,19910
2017/1/9,19409,19832,2265.2,5023.6,1184.2,978,51.82,359.6,19906.65,2270.86,5535.79,2.37,1.88,1.0572,122.742,116.098,85.439,19832
2017/1/10,19348,19815,2266.7,5034.6,1186.2,976,50.88,357.7,19887.54,2271.97,5553.68,2.38,1.88,1.0557,122.196,115.747,85.275,19815
2017/1/11,19296,19842,2265.8,5037.4,1191,972.1,52.15,356.6,19917.26,2271,5552.55,2.37,1.88,1.0574,122.067,115.442,85.902,19842
2017/1/12,19154,19809,2263.2,5028.3,1195.9,975,53.06,358,19883.26,2268.16,5538.13,2.35,1.86,1.0612,121.761,114.719,85.912,19809
2017/1/13,19240,19798,2268.5,5055,1197.8,983,52.42,358.5,19874.69,2273.71,5572.42,2.37,1.88,1.0644,121.871,114.503,85.866,19798
2017/1/16,19038,19773,2265.7,5049.5,1202.7,981.8,52.63,358.5,19885.73,2274.64,5574.12,2.38,1.88,1.0604,121.018,114.125,85.351,19773
2017/1/17,18693,19709,2257.6,5028,1215.7,974.4,52.46,365.3,19784.71,2262.95,5527.54,2.33,1.83,1.0707,120.604,112.641,85.191,19709
2017/1/18,18907,19722,2263.5,5042.6,1206.3,961.8,52.01,364.9,19790.73,2268.46,5542.68,2.39,1.89,1.0645,121.375,114.027,85.753,19722
2017/1/19,18991,19645,2256.2,5043.3,1206.3,956.1,52.13,366.2,19712.94,2261.47,5536.32,2.46,1.95,1.0664,122.372,114.749,86.709,19645
2017/1/20,19112,19745,2265.4,5057.3,1209.2,976,53.21,369.6,19815.7,2270.12,5553.96,2.47,1.94,1.0695,122.449,114.491,86.491,19745
2017/1/23,18864,19719,2258.5,5057.7,1215.9,978.3,52.75,369.3,19784.58,2263.63,5548.97,2.4,1.87,1.0745,121.431,113.008,85.588,19719
2017/1/24,19066,19865,2279.3,5101.6,1206.9,994.9,53.11,363,19936.53,2283.73,5605.29,2.47,1.93,1.0722,122.091,113.88,86.309,19865
2017/1/25,19254,19990,2291.8,5142.1,1198.2,978.6,52.8,366.5,20059.03,2296.33,5649.02,2.52,1.99,1.0738,122.029,113.644,85.879,19990
2017/1/26,19505,20028,2291.8,5153.2,1188.7,975.4,53.75,363.7,20098.08,2296.39,5656.23,2.51,1.96,1.0683,122.363,114.548,86.371,20028
2017/1/27,19462,20015,2288.6,5158.3,1189.8,981.4,53.17,362.2,20082.37,2293.02,5656.14,2.48,1.94,1.0693,123.135,115.17,86.922,20015
2017/1/30,19095,19847,2270,5115.1,1195.9,986.4,52.6,357.3,19918.54,2274.85,5604.06,2.48,1.94,1.0696,121.517,113.614,85.79,19847
2017/1/31,18947,19765,2269.8,5102.8,1212.5,992.8,52.79,359.7,19838.47,2274.66,5602.75,2.44,1.9,1.0797,121.85,112.853,85.578,19765
2017/2/1,19147,19808,2272.8,5145.9,1209.6,998.4,53.54,368.1,19880.56,2277.47,5638.49,2.47,1.92,1.0776,121.796,113.026,85.769,19808
2017/2/2,19016,19789,2272.7,5137.7,1215.6,996.4,53.56,366.7,19860.72,2277.26,5630.95,2.47,1.92,1.0759,121.312,112.754,86.373,19789
2017/2/3,19078,19987,2293,5154.9,1217.2,1000.2,53.79,365,20063.55,2297.32,5662.47,2.5,1.94,1.077,121.616,112.924,86.7,19987
2017/2/6,18850,19972,2286.3,5157.5,1233.2,1010.9,53.09,363.8,20045.55,2291.3,5658.27,2.42,1.86,1.0746,120.14,111.804,85.616,19972
2017/2/7,18922,20026,2289.5,5180.8,1232.4,1004.9,52.16,368.5,20100.06,2294.3,5674.51,2.39,1.84,1.0697,120.037,112.215,85.683,20026
2017/2/8,18962,20001,2290.2,5192.8,1239.7,1015.1,52.41,370.4,20052.5,2294.33,5682.55,2.36,1.82,1.0687,119.773,112.07,85.537,20001
2017/2/9,19190,20148,2307.2,5218.2,1231,1014.8,53.01,369.1,20198.8,2310.76,5721.91,2.4,1.87,1.066,120.758,113.285,86.393,20148
2017/2/10,19348,20219,2312.6,5226.8,1233.4,1006.5,53.76,374.5,20269.96,2316.38,5736.08,2.41,1.89,1.0632,120.617,113.443,87.048,20219
2017/2/13,19499,20375,2326.2,5258.3,1226.5,997.8,52.87,375.4,20420,2328.97,5766.1,2.43,1.91,1.06,120.402,113.6,86.854,20375
2017/2/14,19443,20433,2332,5264.2,1229.8,1000.2,53.13,374.3,20469.48,2333.92,5773.22,2.47,1.96,1.0572,120.701,114.174,87.366,20433
2017/2/15,19462,20485,2337.3,5275.8,1228.7,999.6,52.94,374.3,20606.4,2348.91,5817.53,2.5,2,1.059,120.992,114.242,87.992,20485
2017/2/16,19204,20577,2341.7,5295.3,1240,1012.2,53.36,373.1,20598.52,2343.73,5806.06,2.45,1.94,1.0673,120.763,113.146,87.055,20577
2017/2/17,19132,20558,2344.5,5315,1235.5,1001.5,53.7,368.5,20578.65,2346.41,5827.86,2.42,1.91,1.0608,119.797,112.931,86.518,20558
2017/2/20,19258,20625,2352.5,5340.2,1237.5,1003.5,53.97,368.5,20624.05,2351.16,5838.58,2.42,1.91,1.0613,120.08,113.138,86.944,20625
2017/2/21,19448,20702,2361.6,5345.4,1236.7,1001.3,54.38,369.5,20728.28,2363.5,5859.47,2.43,1.92,1.055,119.855,113.598,87.264,20702
2017/2/22,19340,20734,2359.6,5347.9,1237.3,1002.7,53.53,370.9,20760.55,2361.76,5855.18,2.42,1.91,1.057,119.559,113.107,87.218,20734
2017/2/23,19342,20750,2360.8,5350.2,1237.8,1001.8,53.83,370.9,20826.26,2365.18,5835.71,2.39,1.88,1.0579,119.211,112.691,86.959,20750
2017/2/24,19096,20734,2357.4,5326,1258.2,1024.7,53.99,371.1,20753.03,2358.81,5826.36,2.32,1.81,1.0565,118.374,112.044,85.985,20734
2017/2/27,19213,20823,2369.8,5344.7,1254.8,1028.3,54.05,368.6,20843.06,2370.66,5857.51,2.37,1.87,1.0591,119.432,112.766,86.602,20823
2017/2/28,19112,20801,2362.3,5330.9,1251.4,1024.4,53.94,373,20810.81,2363.31,5827,2.36,1.88,1.0595,118.886,112.209,86.051,20801
2017/3/1,19605,21138,2398.4,5392.7,1248.8,1011.7,53.81,381.9,21150.43,2398.92,5903.06,2.46,1.99,1.0551,119.891,113.636,87.253,21138
2017/3/2,19591,21047,2385,5369.1,1233.9,985.7,52.62,379,21056.86,2385.9,5871.23,2.49,2.03,1.0502,120.24,114.487,86.636,21047
2017/3/3,19480,20989,2379.6,5366.2,1234.9,995,53.24,380.4,21000.25,2380.74,5861.61,2.49,2.02,1.0601,120.849,114.02,86.5,20989
2017/3/6,19368,20960,2376,5363.4,1226.8,978,53.23,378.3,20972.52,2376.73,5851.02,2.49,2.01,1.0589,120.586,113.877,86.375,20960
2017/3/7,19361,20927,2370,5357.6,1214.6,958.6,53.09,376,20933.77,2370.88,5843.85,2.51,2.04,1.0566,120.495,114.035,86.53,20927
2017/3/8,19347,20903,2367.7,5365.3,1208.4,946.2,50.34,372.2,20898.81,2367.95,5849.29,2.55,2.08,1.0543,120.682,114.463,86.237,20903
2017/3/9,19248,20846,2362.1,5358.1,1202.5,934.6,49.43,367.1,20843.27,2362.61,5834.24,2.6,2.12,1.059,121.702,114.917,86.213,20846
2017/3/10,19420,20893,2369.5,5379,1203.3,938.4,48.43,364.5,20893.48,2370.12,5853.9,2.58,2.1,1.0697,122.683,114.686,86.548,20893
2017/3/13,19532,20835,2370.5,5397.1,1204.1,938.5,48.31,361,20881.48,2373.47,5875.78,2.61,2.13,1.0654,122.331,114.816,86.963,20835
2017/3/14,19426,20810,2363.7,5386.6,1198.9,936.4,47.98,361.8,20837.37,2365.45,5856.82,2.6,2.12,1.0603,121.682,114.763,86.788,20810
2017/3/15,19358,20895,2380.7,5418.6,1221.4,953.2,48.88,363.4,20950.1,2385.26,5900.05,2.51,2.02,1.0736,121.676,113.337,87.411,20895
2017/3/16,19342,20881,2378.9,5414.6,1226.6,957.2,48.8,365.9,20934.55,2381.38,5900.76,2.52,2.03,1.0767,121.928,113.238,86.895,20881
2017/3/17,19302,20877,2376.3,5411.9,1228.6,962.5,49.27,367.3,20914.62,2378.25,5901,2.5,2.02,1.0738,121.004,112.685,86.785,20877
2017/3/20,19266,20864,2370.1,5418.3,1234.1,969.5,48.9,363.5,20905.86,2373.47,5901.53,2.47,1.99,1.0744,120.911,112.534,87.033,20864
2017/3/21,18970,20626,2341.8,5336.8,1244.4,968.7,48.16,361,20668.01,2344.02,5793.83,2.44,1.96,1.0812,120.741,111.67,85.865,20626
2017/3/22,18911,20601,2343.3,5367.6,1247.3,961.2,48.13,358.9,20661.3,2348.45,5821.64,2.4,1.93,1.0799,120.012,111.129,85.334,20601
2017/3/23,18909,20597,2340.5,5356.2,1246.7,961.5,47.69,356.5,20656.58,2345.96,5817.69,2.42,1.94,1.0787,119.71,110.975,84.631,20597
2017/3/24,19087,20550,2341.8,5373,1246.2,963.3,48.06,356,20596.72,2343.98,5828.74,2.4,1.93,1.0797,120.078,111.216,84.778,20550
2017/3/27,18978,20496,2338,5375.2,1254.7,968,47.77,355.7,20550.98,2341.59,5840.37,2.37,1.91,1.0862,120.225,110.683,84.336,20496
2017/3/28,19186,20633,2352.3,5406.6,1251.2,952.6,48.33,357.8,20701.5,2358.57,5875.14,2.41,1.96,1.0812,120.14,111.113,84.811,20633
2017/3/29,19163,20608,2357.5,5436.9,1252.2,954,49.4,358.3,20659.32,2361.13,5897.55,2.39,1.94,1.0767,119.537,111.024,85.164,20608
2017/3/30,19182,20659,2364.3,5439.8,1244.5,948.1,50.34,357.2,20728.49,2368.06,5914.34,2.42,1.96,1.0682,119.399,111.773,85.507,20659
2017/3/31,18953,20611,2359.8,5438.2,1247.6,948.6,50.71,364.6,20663.22,2362.72,5911.74,2.4,1.93,1.0667,118.745,111.324,85.069,20611
2017/4/3,18986,20594,2356.1,5437.2,1252.8,954.8,50.24,367.2,20650.21,2358.84,5894.68,2.35,1.88,1.0676,118.386,110.89,84.356,20594
2017/4/4,18905,20640,2357.5,5444.7,1256.3,959.4,51.03,362.9,20689.24,2360.16,5898.61,2.35,1.88,1.0668,118.139,110.742,83.77,20640
2017/4/5,18798,20563,2344.9,5412.4,1256.2,960.4,50.78,364.5,20648.15,2352.95,5864.48,2.36,1.87,1.0676,118.04,110.571,83.724,20563
2017/4/6,18726,20603,2353.5,5421.7,1251.7,956.1,51.69,360.6,20662.95,2357.49,5878.95,2.34,1.86,1.064,117.869,110.779,83.566,20603
2017/4/7,18791,20606,2352.6,5421.2,1254.9,953,52.23,359.4,20662.95,2357.49,5878.95,2.37,1.91,1.06,117.838,111.167,83.412,20606
2017/4/10,18749,20596,2352.3,5422,1253.9,938.9,53.05,366.7,20658.02,2357.16,5880.93,2.36,1.9,1.0592,117.545,110.968,83.228,20596
2017/4/11,18637,20584,2350.2,5398.5,1272.8,966.9,53.2,366.3,20651.3,2353.78,5866.77,2.3,1.83,1.0605,116.341,109.706,82.231,20584
2017/4/12,18475,20537,2343.5,5379.2,1282.9,969.9,52.88,369.1,20591.86,2344.93,5836.16,2.3,1.83,1.0662,116.345,109.132,81.972,20537
2017/4/13,18346,20395,2324.7,5351.1,1287.3,971.2,53.01,370.8,20453.25,2328.95,5805.15,2.23,1.76,1.0616,115.832,109.115,82.537,20395
2017/4/14,18230,20413,2327.4,5357.8,1287.3,971.1,52.91,370.8,20453.25,2328.95,5805.15,2.23,1.76,1.0611,115.272,108.637,82.259,20413
2017/4/17,18473,20569,2344.3,5395.3,1284.2,982.8,52.68,366.5,20636.92,2349.01,5856.79,2.25,1.78,1.064,115.969,108.989,82.715,20569
2017/4/18,18327,20430,2337.5,5389.6,1289.3,974.4,53,361.7,20523.28,2342.19,5849.47,2.18,1.71,1.0731,116.439,108.501,82.018,20430
2017/4/19,18395,20338,2334.6,5398.4,1279.2,964.4,50.94,361.6,20404.49,2338.17,5863.03,2.2,1.73,1.0714,116.648,108.87,81.635,20338
2017/4/20,18568,20527,2351.7,5441.1,1281.5,977.2,50.57,357.5,20578.71,2355.84,5916.78,2.24,1.77,1.0719,117.148,109.296,82.228,20527
2017/4/21,18600,20495,2345.5,5441.6,1284.5,971.1,49.47,357.1,20547.76,2348.69,5910.52,2.24,1.76,1.0702,116.777,109.12,82.237,20495
2017/4/24,18867,20685,2368.4,5502.6,1276,960.4,49.22,359.1,20763.89,2374.15,5983.82,2.27,1.8,1.0869,119.251,109.71,82.984,20685
2017/4/25,19188,20936,2383.5,5545,1263.4,954.1,49.69,365.1,20996.12,2388.61,6025.49,2.33,1.85,1.0934,121.465,111.092,83.709,20936
2017/4/26,19175,20914,2383,5538.1,1269,948.7,49.26,366.3,20975.09,2387.45,6025.23,2.31,1.84,1.0908,121.146,111.058,83.006,20914
2017/4/27,19232,20902,2386.3,5584.9,1264.8,943.1,49.17,368.6,20981.33,2388.77,6048.94,2.3,1.82,1.0878,120.915,111.154,83.055,20902
2017/4/28,19212,20878,2380.6,5581.3,1268.3,945.8,49.17,366,20940.51,2384.2,6047.61,2.28,1.82,1.0892,121.379,111.44,83.439,20878
2017/5/2,19467,20869,2386.7,5640,1256.9,925.1,47.59,372,20949.89,2391.17,6095.37,2.296,1.813,1.0926,122.44,112.033,84.362,20869
2017/5/3,19581,20879,2383.2,5616.2,1239.3,897.3,47.57,374.5,20957.9,2388.13,6072.55,2.309,1.845,1.0892,122.748,112.676,83.663,20879
2017/5/4,19561,20862,2384.2,5622.8,1228.4,901.9,45.46,366.5,20951.47,2389.52,6075.34,2.356,1.883,1.0985,123.405,112.332,83.245,20862
2017/5/5,19702,20937,2395.8,5644.6,1229,911.7,46.34,370.3,21006.94,2399.29,6100.76,2.352,1.883,1.0997,123.765,112.547,83.558,20937
2017/5/8,19912,20940,2394.2,5654.3,1226.6,917.4,46.45,365.2,21012.28,2399.38,6102.66,2.376,1.9,1.0929,123.704,113.186,83.615,20940
2017/5/9,19956,20898,2392.3,5674.3,1219.7,902.9,45.88,366.1,20975.78,2396.92,6120.59,2.407,1.935,1.0876,123.884,113.91,83.638,20898
2017/5/10,19946,20891,2395.8,5675.8,1219.1,910.6,47.38,373.1,20943.11,2399.63,6129.14,2.414,1.938,1.0866,124.113,114.221,84.095,20891
2017/5/11,19865,20873,2391.8,5672.6,1224.3,915.8,47.77,369.2,20919.42,2394.44,6115.96,2.4,1.928,1.0867,123.715,113.844,84.018,20873
